audio_mode,audio_split,checkpoint_path,checkpoint_sha256,checkpoint_step,integrated_unintended_key_state,max_target_key_state,max_unintended_key_state,mean_action_saturation,mismatched_sequence,native_reward_sum,pressed_key_f1,pressed_key_precision,pressed_key_recall,pressed_keys,sequence,sequence_group,sequence_name,shaped_return,strict_outcome,target_keys,timestep_f1,timestep_precision,timestep_recall,variant_index,wrong_press_count,wrong_pressed_keys
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.0,0.0,0.0,0.0,,16.942105143025763,0.0,0.0,0.0,,73-72,transition,transition_73_72,-0.005602078721945872,missed,51-52,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.02674708813428879,1.0,0.4149448573589325,0.07792207792207792,73-74,18.13319409366512,0.6666666666666666,1.0,0.5,52,73-72,transition,transition_73_72,25.832740048412113,missed,51-52,0.47058823529411764,1.0,0.3076923076923077,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.02674708813428879,1.0,0.4149448573589325,0.07792207792207792,,18.13319409366512,0.6666666666666666,1.0,0.5,52,73-74,transition,transition_73_74,25.832740048412113,missed,52-53,0.47058823529411764,1.0,0.3076923076923077,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.0,0.0,0.0,0.0,,16.942105143025763,0.0,0.0,0.0,,73-74,transition,transition_73_74,-0.005602078721945872,missed,52-53,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.1,0.1489194929599762,1.0,0.06493506493506493,74-73,12.611437672285088,0.6666666666666666,1.0,0.5,53,73-74,transition,transition_73_74,-15.78947907520712,missed,52-53,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.01444821134209633,1.0,0.14909236133098602,0.06493506493506493,,14.60995959106228,0.6666666666666666,1.0,0.5,53,74-73,transition,transition_74_73,13.336895664780867,near_clean_partial,52-53,0.2666666666666667,1.0,0.15384615384615385,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.0,0.0,0.0,0.0,,16.942105143025763,0.0,0.0,0.0,,74-73,transition,transition_74_73,-0.005602078721945872,missed,52-53,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.01444821134209633,1.0,0.14909236133098602,0.05844155844155844,74-75,15.91026781368072,0.6666666666666666,1.0,0.5,53,74-73,transition,transition_74_73,13.339037962991744,near_clean_partial,52-53,0.2666666666666667,1.0,0.15384615384615385,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.01444821134209633,1.0,0.14909236133098602,0.05844155844155844,,15.91026781368072,0.6666666666666666,1.0,0.5,53,74-75,transition,transition_74_75,13.339037962991744,near_clean_partial,53-54,0.2666666666666667,1.0,0.15384615384615385,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.0,0.0,0.0,0.0,,16.942105143025763,0.0,0.0,0.0,,74-75,transition,transition_74_75,-0.005602078721945872,missed,53-54,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.25458018854260445,0.03580762818455696,1.0,0.10714285714285714,75-74,14.829104437854436,0.6666666666666666,1.0,0.5,54,74-75,transition,transition_74_75,-40.8222761682723,missed,53-54,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.006370569951832295,1.0,0.09160377085208893,0.10714285714285714,,19.828828193644128,0.6666666666666666,1.0,0.5,54,75-74,transition,transition_75_74,34.79287794027769,near_clean_partial,53-54,0.5555555555555556,1.0,0.38461538461538464,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.0,0.0,0.0,0.0,,16.942105143025763,0.0,0.0,0.0,,75-74,transition,transition_75_74,-0.005602078721945872,missed,53-54,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.003300103545188904,1.0,0.06600207090377808,0.07467532467532467,75-76,20.14151157865444,0.6666666666666666,1.0,0.5,54,75-74,transition,transition_75_74,34.84100010487077,near_clean_partial,53-54,0.5555555555555556,1.0,0.38461538461538464,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.003300103545188904,1.0,0.06600207090377808,0.07467532467532467,,20.14151157865444,0.6666666666666666,1.0,0.5,54,75-76,transition,transition_75_76,34.84100010487077,near_clean_partial,54-55,0.5555555555555556,1.0,0.38461538461538464,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.0,0.0,0.0,0.0,,16.942105143025763,0.0,0.0,0.0,,75-76,transition,transition_75_76,-0.005602078721945872,missed,54-55,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.12198775261640549,0.1151728704571724,1.0,0.05194805194805195,76-75,14.510110011734007,0.6666666666666666,1.0,0.5,55,75-76,transition,transition_75_76,-17.273287391334616,missed,54-55,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.027746396139264107,1.0,0.43975505232810974,0.05194805194805195,,16.5091721504394,0.6666666666666666,1.0,0.5,55,76-75,transition,transition_76_75,12.379104390530284,missed,54-55,0.2666666666666667,1.0,0.15384615384615385,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.0,0.0,0.0,0.0,,16.942105143025763,0.0,0.0,0.0,,76-75,transition,transition_76_75,-0.005602078721945872,missed,54-55,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.09693202078342439,0.0,1.0,0.06493506493506493,72-73,12.908271060769012,0.0,0.0,0.0,51,76-75,transition,transition_76_75,-21.33860200990019,missed,54-55,0.0,0.0,0.0,0,1,51
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.00858141458593309,1.0,0.16596940159797668,0.1212121212121212,,5.558879247507496,1.0,1.0,1.0,51,72,anchor,anchor_72,10.145590003436434,clean_low_unintended,51,0.5,1.0,0.3333333333333333,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.0,0.0,0.0,0.07575757575757576,,7.304699548263242,0.0,0.0,0.0,,72,anchor,anchor_72,-0.004781525659374892,missed,51,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.2803090631961822,0.0,1.0,0.12878787878787878,73,4.828436872731904,0.0,0.0,0.0,52,72,anchor,anchor_72,-43.124090418985666,missed,51,0.0,0.0,0.0,0,1,52
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.0,1.0,0.0,0.12878787878787878,,9.996016193534926,1.0,1.0,1.0,52,73,anchor,anchor_73,37.41897301979177,clean_low_unintended,52,0.9090909090909091,1.0,0.8333333333333334,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.0,0.0,0.0,0.07575757575757576,,7.304699548263242,0.0,0.0,0.0,,73,anchor,anchor_73,-0.004781525659374892,missed,52,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.1,0.12112237513065338,1.0,0.13636363636363635,74,4.5318046763089015,0.0,0.0,0.0,53,73,anchor,anchor_73,-15.895067163495558,missed,52,0.0,0.0,0.0,0,1,53
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.009872260689735412,1.0,0.12112237513065338,0.13636363636363635,,6.53078901062062,1.0,1.0,1.0,53,74,anchor,anchor_74,13.548413827165962,clean_low_unintended,53,0.5,1.0,0.3333333333333333,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.0,0.0,0.0,0.07575757575757576,,7.304699548263242,0.0,0.0,0.0,,74,anchor,anchor_74,-0.004781525659374892,missed,53,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.3,0.28284555673599243,1.0,0.18939393939393936,75,5.017990702748467,0.0,0.0,0.0,54,74,anchor,anchor_74,-48.50976069333377,missed,53,0.0,0.0,0.0,0,1,54
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.01655116379261017,1.0,0.33102327585220337,0.18939393939393936,,11.009086351329788,1.0,1.0,1.0,54,75,anchor,anchor_75,40.87508530160349,clean_high_unintended,54,1.0,1.0,1.0,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.0,0.0,0.0,0.07575757575757576,,7.304699548263242,0.0,0.0,0.0,,75,anchor,anchor_75,-0.004781525659374892,missed,54,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.2988978892564773,0.07129273563623428,1.0,0.1818181818181818,76,4.500829275605366,0.0,0.0,0.0,55,75,anchor,anchor_75,-48.41575130491926,missed,54,0.0,0.0,0.0,0,1,55
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.014871737395878883,1.0,0.1667177528142929,0.1818181818181818,,10.499802982796094,1.0,1.0,1.0,55,76,anchor,anchor_76,41.23555299091385,clean_low_unintended,55,1.0,1.0,1.0,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.0,0.0,0.0,0.07575757575757576,,7.304699548263242,0.0,0.0,0.0,,76,anchor,anchor_76,-0.004781525659374892,missed,55,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.09424400627613068,0.0,1.0,0.1212121212121212,72,3.5782769307087725,0.0,0.0,0.0,51,76,anchor,anchor_76,-20.30652487618965,missed,55,0.0,0.0,0.0,0,1,51
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.04098575115203858,1.0,0.48919326066970825,0.1396103896103896,,18.98342559585314,1.0,1.0,1.0,51-52,72-73,transition,transition_72_73,48.305041874079734,clean_high_unintended,51-52,0.761904761904762,1.0,0.6153846153846154,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.0,0.0,0.0,0.03246753246753247,,19.23951914702286,0.0,0.0,0.0,,72-73,transition,transition_72_73,-0.008500701674761328,missed,51-52,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.2539082013070583,0.0,1.0,0.0909090909090909,73-72,15.180198598234394,0.6666666666666666,1.0,0.5,52,72-73,transition,transition_72_73,-40.96261393434187,missed,51-52,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.012896198267117145,1.0,0.16736572980880737,0.0909090909090909,,20.179917779723013,0.6666666666666666,1.0,0.5,52,73-72,transition,transition_73_72,34.47292352247751,near_clean_partial,51-52,0.5555555555555556,1.0,0.38461538461538464,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.0,0.0,0.0,0.03246753246753247,,19.23951914702286,0.0,0.0,0.0,,73-72,transition,transition_73_72,-0.008500701674761328,missed,51-52,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.013362488895654678,1.0,0.14877177774906158,0.07792207792207792,73-74,21.431179871978514,0.6666666666666666,1.0,0.5,52,73-72,transition,transition_73_72,34.23886490903795,near_clean_partial,51-52,0.5555555555555556,1.0,0.38461538461538464,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.013362488895654678,1.0,0.14877177774906158,0.07792207792207792,,21.431179871978514,0.6666666666666666,1.0,0.5,52,73-74,transition,transition_73_74,34.23886490903795,near_clean_partial,52-53,0.5555555555555556,1.0,0.38461538461538464,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.0,0.0,0.0,0.03246753246753247,,19.23951914702286,0.0,0.0,0.0,,73-74,transition,transition_73_74,-0.008500701674761328,missed,52-53,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.39999999999999997,0.6165979504585266,1.0,0.14285714285714285,74-73,11.765929903390525,0.8,0.6666666666666666,1.0,52-53-55,73-74,transition,transition_73_74,-72.20259577778366,dirty_pressed_wrong_key,52-53,0.0,0.0,0.0,0,1,55
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.11763454899191858,1.0,0.8986585140228271,0.14285714285714285,,19.059511058542626,0.8,0.6666666666666666,1.0,52-53-55,74-73,transition,transition_74_73,31.428230616890893,dirty_pressed_wrong_key,52-53,0.7272727272727274,0.8888888888888888,0.6153846153846154,0,1,55
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.0,0.0,0.0,0.03246753246753247,,19.23951914702286,0.0,0.0,0.0,,74-73,transition,transition_74_73,-0.008500701674761328,missed,52-53,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.006050096079707146,1.0,0.12100192159414291,0.05519480519480519,74-75,14.855444788659964,0.6666666666666666,1.0,0.5,53,74-73,transition,transition_74_73,13.712570578010753,near_clean_partial,52-53,0.2666666666666667,1.0,0.15384615384615385,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.006050096079707146,1.0,0.12100192159414291,0.05519480519480519,,14.855444788659964,0.6666666666666666,1.0,0.5,53,74-75,transition,transition_74_75,13.712570578010753,near_clean_partial,53-54,0.2666666666666667,1.0,0.15384615384615385,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.0,0.0,0.0,0.03246753246753247,,19.23951914702286,0.0,0.0,0.0,,74-75,transition,transition_74_75,-0.008500701674761328,missed,53-54,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.2537431325763464,0.2711520493030548,1.0,0.08766233766233766,75-74,14.749758645629363,0.6666666666666666,1.0,0.5,54,74-75,transition,transition_74_75,-40.335808203829394,missed,53-54,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.01973756067454815,1.0,0.31988856196403503,0.08766233766233766,,19.74240513107943,0.6666666666666666,1.0,0.5,54,75-74,transition,transition_75_74,33.863477069844215,missed,53-54,0.5555555555555556,1.0,0.38461538461538464,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.0,0.0,0.0,0.03246753246753247,,19.23951914702286,0.0,0.0,0.0,,75-74,transition,transition_75_74,-0.008500701674761328,missed,53-54,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.01616600565612316,1.0,0.30711039900779724,0.06493506493506493,75-76,19.490175344777477,0.6666666666666666,1.0,0.5,54,75-74,transition,transition_75_74,33.97654615993716,missed,53-54,0.5555555555555556,1.0,0.38461538461538464,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.01616600565612316,1.0,0.30711039900779724,0.06493506493506493,,19.490175344777477,0.6666666666666666,1.0,0.5,54,75-76,transition,transition_75_76,33.97654615993716,missed,54-55,0.5555555555555556,1.0,0.38461538461538464,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.0,0.0,0.0,0.03246753246753247,,19.23951914702286,0.0,0.0,0.0,,75-76,transition,transition_75_76,-0.008500701674761328,missed,54-55,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.26605855822563174,0.0,1.0,0.13311688311688313,76-75,12.14075036703977,0.6666666666666666,1.0,0.5,55,75-76,transition,transition_75_76,-41.34662451957936,missed,54-55,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.028080239146947863,1.0,0.3211711645126343,0.13311688311688313,,17.153113829617034,0.6666666666666666,1.0,0.5,55,76-75,transition,transition_76_75,33.697549997101824,missed,54-55,0.5555555555555556,1.0,0.38461538461538464,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_500000_steps.pt,bfe031e22e2faddcde300346992ee4a44c2cf0c4287580179a3b3a10955ee175,500000,0.0,0.0,0.0,0.03246753246753247,,19.23951914702286,0.0,0.0,0.0,,76-75,transition,transition_76_75,-0.008500701674761328,missed,54-55,0.0,0.0,0.0,0,0,
